Week Ending Date,Metric,Category,Waiting Bands,Count
2023-10-22T00:00:00.000Z,Sex,Female,18 To 52 Weeks,1558070
2023-10-22T00:00:00.000Z,Sex,Female,Over 52 Weeks,215325
2023-10-22T00:00:00.000Z,Sex,Female,Total,4092975
2023-10-22T00:00:00.000Z,Sex,Male,Unknown Clock Start,1675
2023-10-22T00:00:00.000Z,Sex,Male,01 To 18 Weeks,1786330
2023-10-22T00:00:00.000Z,Sex,Male,18 To 52 Weeks,1178435
2023-10-22T00:00:00.000Z,Sex,Male,Over 52 Weeks,161395
2023-10-22T00:00:00.000Z,Sex,Male,Total,3127835
2023-10-29T00:00:00.000Z,Age,0-18 Years,Unknown Clock Start,920
2023-10-29T00:00:00.000Z,Age,0-18 Years,01 To 18 Weeks,464965
2023-10-29T00:00:00.000Z,Age,0-18 Years,18 To 52 Weeks,359490
2023-10-29T00:00:00.000Z,Age,0-18 Years,Over 52 Weeks,46070
2023-10-29T00:00:00.000Z,Age,0-18 Years,Total,871445
2023-10-29T00:00:00.000Z,Age,19-64 Years,Unknown Clock Start,2095
2023-10-29T00:00:00.000Z,Age,19-64 Years,01 To 18 Weeks,2294990
2023-10-29T00:00:00.000Z,Age,19-64 Years,18 To 52 Weeks,1610115
2023-10-29T00:00:00.000Z,Age,19-64 Years,Over 52 Weeks,229510
2023-10-29T00:00:00.000Z,Age,19-64 Years,Total,4136710
2023-10-29T00:00:00.000Z,Age,Over 65 Years,Unknown Clock Start,1270
2023-10-29T00:00:00.000Z,Age,Over 65 Years,01 To 18 Weeks,1487705
2023-10-29T00:00:00.000Z,Age,Over 65 Years,18 To 52 Weeks,880405
2023-10-29T00:00:00.000Z,Age,Over 65 Years,Over 52 Weeks,112960
2023-10-29T00:00:00.000Z,Age,Over 65 Years,Total,2482345
2023-10-29T00:00:00.000Z,Sex,Female,Unknown Clock Start,2425
2023-10-29T00:00:00.000Z,Sex,Female,01 To 18 Weeks,2279200
2023-10-29T00:00:00.000Z,Sex,Female,18 To 52 Weeks,1535860
2023-10-29T00:00:00.000Z,Sex,Female,Over 52 Weeks,209720
2023-10-29T00:00:00.000Z,Sex,Female,Total,4027200
2023-10-29T00:00:00.000Z,Sex,Male,Unknown Clock Start,1835
2023-10-29T00:00:00.000Z,Sex,Male,01 To 18 Weeks,1755930
2023-10-29T00:00:00.000Z,Sex,Male,18 To 52 Weeks,1161810
2023-10-29T00:00:00.000Z,Sex,Male,Over 52 Weeks,157035
2023-10-29T00:00:00.000Z,Sex,Male,Total,3076610
2023-11-05T00:00:00.000Z,Age,0-18 Years,Unknown Clock Start,1045
2023-11-05T00:00:00.000Z,Age,0-18 Years,01 To 18 Weeks,461110
2023-11-05T00:00:00.000Z,Age,0-18 Years,18 To 52 Weeks,355535
2023-11-05T00:00:00.000Z,Age,0-18 Years,Over 52 Weeks,45325
2023-11-05T00:00:00.000Z,Age,0-18 Years,Total,863010
2023-11-05T00:00:00.000Z,Age,19-64 Years,Unknown Clock Start,2410
2023-11-05T00:00:00.000Z,Age,19-64 Years,01 To 18 Weeks,2289720
2023-11-05T00:00:00.000Z,Age,19-64 Years,18 To 52 Weeks,1610175
2023-11-05T00:00:00.000Z,Age,19-64 Years,Over 52 Weeks,227565
2023-11-05T00:00:00.000Z,Age,19-64 Years,Total,4129870
2023-11-05T00:00:00.000Z,Age,Over 65 Years,Unknown Clock Start,1400
2023-11-05T00:00:00.000Z,Age,Over 65 Years,01 To 18 Weeks,1483255
2023-11-05T00:00:00.000Z,Age,Over 65 Years,18 To 52 Weeks,880150
2023-11-05T00:00:00.000Z,Age,Over 65 Years,Over 52 Weeks,111900
2023-11-05T00:00:00.000Z,Age,Over 65 Years,Total,2476705
2023-11-05T00:00:00.000Z,Sex,Female,Unknown Clock Start,2770
2023-11-05T00:00:00.000Z,Sex,Female,01 To 18 Weeks,2275475
2023-11-05T00:00:00.000Z,Sex,Female,18 To 52 Weeks,1535955
2023-11-05T00:00:00.000Z,Sex,Female,Over 52 Weeks,207705
2023-11-05T00:00:00.000Z,Sex,Female,Total,4021910
2023-11-05T00:00:00.000Z,Sex,Male,Unknown Clock Start,2070
2023-11-05T00:00:00.000Z,Sex,Male,01 To 18 Weeks,1754520
2023-11-05T00:00:00.000Z,Sex,Male,18 To 52 Weeks,1160715
2023-11-05T00:00:00.000Z,Sex,Male,Over 52 Weeks,155650
2023-11-05T00:00:00.000Z,Sex,Male,Total,3072950
2023-11-12T00:00:00.000Z,Age,0-18 Years,Unknown Clock Start,990
2023-11-12T00:00:00.000Z,Age,0-18 Years,01 To 18 Weeks,460495
2023-11-12T00:00:00.000Z,Age,0-18 Years,18 To 52 Weeks,356250
2023-11-12T00:00:00.000Z,Age,0-18 Years,Over 52 Weeks,45330
2023-11-12T00:00:00.000Z,Age,0-18 Years,Total,863065
2023-11-12T00:00:00.000Z,Age,19-64 Years,Unknown Clock Start,2455
2023-11-12T00:00:00.000Z,Age,19-64 Years,01 To 18 Weeks,2279990
2023-11-12T00:00:00.000Z,Age,19-64 Years,18 To 52 Weeks,1601310
2023-11-12T00:00:00.000Z,Age,19-64 Years,Over 52 Weeks,224175
2023-11-12T00:00:00.000Z,Age,19-64 Years,Total,4107930
2023-11-12T00:00:00.000Z,Age,Over 65 Years,Unknown Clock Start,1355
2023-11-12T00:00:00.000Z,Age,Over 65 Years,01 To 18 Weeks,1471785
2023-11-12T00:00:00.000Z,Age,Over 65 Years,18 To 52 Weeks,873915
2023-11-12T00:00:00.000Z,Age,Over 65 Years,Over 52 Weeks,109990
2023-11-12T00:00:00.000Z,Age,Over 65 Years,Total,2457045
2023-11-12T00:00:00.000Z,Sex,Female,Unknown Clock Start,2740
2023-11-12T00:00:00.000Z,Sex,Female,01 To 18 Weeks,2262300
2023-11-12T00:00:00.000Z,Sex,Female,18 To 52 Weeks,1527735
2023-11-12T00:00:00.000Z,Sex,Female,Over 52 Weeks,204505
2023-11-12T00:00:00.000Z,Sex,Female,Total,3997275
2023-11-12T00:00:00.000Z,Sex,Male,Unknown Clock Start,2060
2023-11-12T00:00:00.000Z,Sex,Male,01 To 18 Weeks,1745180
2023-11-12T00:00:00.000Z,Sex,Male,18 To 52 Weeks,1154440
2023-11-12T00:00:00.000Z,Sex,Male,Over 52 Weeks,153510
2023-11-12T00:00:00.000Z,Sex,Male,Total,3055185
2023-11-19T00:00:00.000Z,Age,0-18 Years,Unknown Clock Start,1035
2023-11-19T00:00:00.000Z,Age,0-18 Years,01 To 18 Weeks,463145
2023-11-19T00:00:00.000Z,Age,0-18 Years,18 To 52 Weeks,355670
2023-11-19T00:00:00.000Z,Age,0-18 Years,Over 52 Weeks,44925
2023-11-19T00:00:00.000Z,Age,0-18 Years,Total,864770
2023-11-19T00:00:00.000Z,Age,19-64 Years,Unknown Clock Start,2305
2023-11-19T00:00:00.000Z,Age,19-64 Years,01 To 18 Weeks,2251750
2023-11-19T00:00:00.000Z,Age,19-64 Years,18 To 52 Weeks,1585220
2023-11-19T00:00:00.000Z,Age,19-64 Years,Over 52 Weeks,222015
2023-11-19T00:00:00.000Z,Age,19-64 Years,Total,4061290
2023-11-19T00:00:00.000Z,Age,Over 65 Years,Unknown Clock Start,1265
2023-11-19T00:00:00.000Z,Age,Over 65 Years,01 To 18 Weeks,1454820
2023-11-19T00:00:00.000Z,Age,Over 65 Years,18 To 52 Weeks,866505
2023-11-19T00:00:00.000Z,Age,Over 65 Years,Over 52 Weeks,108470
2023-11-19T00:00:00.000Z,Age,Over 65 Years,Total,2431055
2023-11-19T00:00:00.000Z,Sex,Female,Unknown Clock Start,2590
2023-11-19T00:00:00.000Z,Sex,Female,01 To 18 Weeks,2237425
2023-11-19T00:00:00.000Z,Sex,Female,18 To 52 Weeks,1513745
2023-11-19T00:00:00.000Z,Sex,Female,Over 52 Weeks,202325
2023-11-19T00:00:00.000Z,Sex,Female,Total,3956080
2023-11-19T00:00:00.000Z,Sex,Male,Unknown Clock Start,1980
2023-11-19T00:00:00.000Z,Sex,Male,01 To 18 Weeks,1725630
2023-11-19T00:00:00.000Z,Sex,Male,18 To 52 Weeks,1144515
2023-11-19T00:00:00.000Z,Sex,Male,Over 52 Weeks,151830
2023-11-19T00:00:00.000Z,Sex,Male,Total,3023950
2023-11-26T00:00:00.000Z,Age,0-18 Years,Unknown Clock Start,970
2023-11-26T00:00:00.000Z,Age,0-18 Years,01 To 18 Weeks,463950
2023-11-26T00:00:00.000Z,Age,0-18 Years,18 To 52 Weeks,354165
2023-11-26T00:00:00.000Z,Age,0-18 Years,Over 52 Weeks,44345
2023-11-26T00:00:00.000Z,Age,0-18 Years,Total,863435
2023-11-26T00:00:00.000Z,Age,19-64 Years,Unknown Clock Start,2125
2023-11-26T00:00:00.000Z,Age,19-64 Years,01 To 18 Weeks,2272920
2023-11-26T00:00:00.000Z,Age,19-64 Years,18 To 52 Weeks,1593880
2023-11-26T00:00:00.000Z,Age,19-64 Years,Over 52 Weeks,218335
2023-11-26T00:00:00.000Z,Age,19-64 Years,Total,4087255
2023-11-26T00:00:00.000Z,Age,Over 65 Years,Unknown Clock Start,1260
2023-11-26T00:00:00.000Z,Age,Over 65 Years,01 To 18 Weeks,1455680
2023-11-26T00:00:00.000Z,Age,Over 65 Years,18 To 52 Weeks,870895
2023-11-26T00:00:00.000Z,Age,Over 65 Years,Over 52 Weeks,106355
2023-11-26T00:00:00.000Z,Age,Over 65 Years,Total,2434185
2023-11-26T00:00:00.000Z,Sex,Female,Unknown Clock Start,2475
2023-11-26T00:00:00.000Z,Sex,Female,01 To 18 Weeks,2248310
2023-11-26T00:00:00.000Z,Sex,Female,18 To 52 Weeks,1519930
2023-11-26T00:00:00.000Z,Sex,Female,Over 52 Weeks,198615
2023-11-26T00:00:00.000Z,Sex,Female,Total,3969335
2023-11-26T00:00:00.000Z,Sex,Male,Unknown Clock Start,1825
2023-11-26T00:00:00.000Z,Sex,Male,01 To 18 Weeks,1737950
2023-11-26T00:00:00.000Z,Sex,Male,18 To 52 Weeks,1149240
2023-11-26T00:00:00.000Z,Sex,Male,Over 52 Weeks,149320
2023-11-26T00:00:00.000Z,Sex,Male,Total,3038335
2023-12-03T00:00:00.000Z,Age,0-18 Years,Unknown Clock Start,990
2023-12-03T00:00:00.000Z,Age,0-18 Years,01 To 18 Weeks,460045
2023-12-03T00:00:00.000Z,Age,0-18 Years,18 To 52 Weeks,347520
2023-12-03T00:00:00.000Z,Age,0-18 Years,Over 52 Weeks,43010
2023-12-03T00:00:00.000Z,Age,0-18 Years,Total,851565
2023-12-03T00:00:00.000Z,Age,19-64 Years,Unknown Clock Start,2155
2023-12-03T00:00:00.000Z,Age,19-64 Years,01 To 18 Weeks,2242495
2023-12-03T00:00:00.000Z,Age,19-64 Years,18 To 52 Weeks,1576370
2023-12-03T00:00:00.000Z,Age,19-64 Years,Over 52 Weeks,210800
2023-12-03T00:00:00.000Z,Age,19-64 Years,Total,4031820
2023-12-03T00:00:00.000Z,Age,Over 65 Years,Unknown Clock Start,1195
2023-12-03T00:00:00.000Z,Age,Over 65 Years,01 To 18 Weeks,1446230
2023-12-03T00:00:00.000Z,Age,Over 65 Years,18 To 52 Weeks,863330
2023-12-03T00:00:00.000Z,Age,Over 65 Years,Over 52 Weeks,102930
2023-12-03T00:00:00.000Z,Age,Over 65 Years,Total,2413685
2023-12-03T00:00:00.000Z,Sex,Female,Unknown Clock Start,2510
2023-12-03T00:00:00.000Z,Sex,Female,01 To 18 Weeks,2223070
2023-12-03T00:00:00.000Z,Sex,Female,18 To 52 Weeks,1501710
2023-12-03T00:00:00.000Z,Sex,Female,Over 52 Weeks,191720
2023-12-03T00:00:00.000Z,Sex,Female,Total,3919015
2023-12-03T00:00:00.000Z,Sex,Male,Unknown Clock Start,1825
2023-12-03T00:00:00.000Z,Sex,Male,01 To 18 Weeks,1723130
2023-12-03T00:00:00.000Z,Sex,Male,18 To 52 Weeks,1134785
2023-12-03T00:00:00.000Z,Sex,Male,Over 52 Weeks,143960
2023-12-03T00:00:00.000Z,Sex,Male,Total,3003700
2023-12-10T00:00:00.000Z,Age,0-18 Years,Unknown Clock Start,1015
2023-12-10T00:00:00.000Z,Age,0-18 Years,01 To 18 Weeks,466380
2023-12-10T00:00:00.000Z,Age,0-18 Years,18 To 52 Weeks,350075
2023-12-10T00:00:00.000Z,Age,0-18 Years,Over 52 Weeks,42565
2023-12-10T00:00:00.000Z,Age,0-18 Years,Total,860030
2023-12-10T00:00:00.000Z,Age,19-64 Years,Unknown Clock Start,2105
2023-12-10T00:00:00.000Z,Age,19-64 Years,01 To 18 Weeks,2266660
2023-12-10T00:00:00.000Z,Age,19-64 Years,18 To 52 Weeks,1602905
2023-12-10T00:00:00.000Z,Age,19-64 Years,Over 52 Weeks,210445
2023-12-10T00:00:00.000Z,Age,19-64 Years,Total,4082115
2023-12-10T00:00:00.000Z,Age,Over 65 Years,Unknown Clock Start,1150
2023-12-10T00:00:00.000Z,Age,Over 65 Years,01 To 18 Weeks,1456070
2023-12-10T00:00:00.000Z,Age,Over 65 Years,18 To 52 Weeks,877065
2023-12-10T00:00:00.000Z,Age,Over 65 Years,Over 52 Weeks,101805
2023-12-10T00:00:00.000Z,Age,Over 65 Years,Total,2436085
2023-12-10T00:00:00.000Z,Sex,Female,Unknown Clock Start,2430
2023-12-10T00:00:00.000Z,Sex,Female,01 To 18 Weeks,2247205
2023-12-10T00:00:00.000Z,Sex,Female,18 To 52 Weeks,1527175
2023-12-10T00:00:00.000Z,Sex,Female,Over 52 Weeks,191185
2023-12-10T00:00:00.000Z,Sex,Female,Total,3967995
2023-12-10T00:00:00.000Z,Sex,Male,Unknown Clock Start,1820
2023-12-10T00:00:00.000Z,Sex,Male,01 To 18 Weeks,1741775
2023-12-10T00:00:00.000Z,Sex,Male,18 To 52 Weeks,1151995
2023-12-10T00:00:00.000Z,Sex,Male,Over 52 Weeks,143275
2023-12-10T00:00:00.000Z,Sex,Male,Total,3038865
2023-12-17T00:00:00.000Z,Age,0-18 Years,Unknown Clock Start,1135
2023-12-17T00:00:00.000Z,Age,0-18 Years,01 To 18 Weeks,462575
2023-12-17T00:00:00.000Z,Age,0-18 Years,18 To 52 Weeks,343990
2023-12-17T00:00:00.000Z,Age,0-18 Years,Over 52 Weeks,41405
2023-12-17T00:00:00.000Z,Age,0-18 Years,Total,849105
2023-12-17T00:00:00.000Z,Age,19-64 Years,Unknown Clock Start,2585
2023-12-17T00:00:00.000Z,Age,19-64 Years,01 To 18 Weeks,2226990
2023-12-17T00:00:00.000Z,Age,19-64 Years,18 To 52 Weeks,1585390
2023-12-17T00:00:00.000Z,Age,19-64 Years,Over 52 Weeks,201990
2023-12-17T00:00:00.000Z,Age,19-64 Years,Total,4016955
2023-12-17T00:00:00.000Z,Age,Over 65 Years,Unknown Clock Start,1385
2023-12-17T00:00:00.000Z,Age,Over 65 Years,01 To 18 Weeks,1426855
2023-12-17T00:00:00.000Z,Age,Over 65 Years,18 To 52 Weeks,867720
2023-12-17T00:00:00.000Z,Age,Over 65 Years,Over 52 Weeks,98105
2023-12-17T00:00:00.000Z,Age,Over 65 Years,Total,2394065
2023-12-17T00:00:00.000Z,Sex,Female,Unknown Clock Start,2945
2023-12-17T00:00:00.000Z,Sex,Female,01 To 18 Weeks,2220840
2023-12-17T00:00:00.000Z,Sex,Female,18 To 52 Weeks,1510660
2023-12-17T00:00:00.000Z,Sex,Female,Over 52 Weeks,183160
2023-12-17T00:00:00.000Z,Sex,Female,Total,3917600
2023-12-17T00:00:00.000Z,Sex,Male,Unknown Clock Start,2165
2023-12-17T00:00:00.000Z,Sex,Male,01 To 18 Weeks,1723730
2023-12-17T00:00:00.000Z,Sex,Male,18 To 52 Weeks,1139610
2023-12-17T00:00:00.000Z,Sex,Male,Over 52 Weeks,138000
2023-12-17T00:00:00.000Z,Sex,Male,Total,3003505
2023-12-24T00:00:00.000Z,Age,0-18 Years,Unknown Clock Start,1155
2023-12-24T00:00:00.000Z,Age,0-18 Years,01 To 18 Weeks,469125
2023-12-24T00:00:00.000Z,Age,0-18 Years,18 To 52 Weeks,346530
2023-12-24T00:00:00.000Z,Age,0-18 Years,Over 52 Weeks,41480
2023-12-24T00:00:00.000Z,Age,0-18 Years,Total,858285
2023-12-24T00:00:00.000Z,Age,19-64 Years,Unknown Clock Start,2160
2023-12-24T00:00:00.000Z,Age,19-64 Years,01 To 18 Weeks,2243675
2023-12-24T00:00:00.000Z,Age,19-64 Years,18 To 52 Weeks,1603685
2023-12-24T00:00:00.000Z,Age,19-64 Years,Over 52 Weeks,201955
2023-12-24T00:00:00.000Z,Age,19-64 Years,Total,4051475
2023-12-24T00:00:00.000Z,Age,Over 65 Years,Unknown Clock Start,1250
2023-12-24T00:00:00.000Z,Age,Over 65 Years,01 To 18 Weeks,1438745
2023-12-24T00:00:00.000Z,Age,Over 65 Years,18 To 52 Weeks,880185
2023-12-24T00:00:00.000Z,Age,Over 65 Years,Over 52 Weeks,97370
2023-12-24T00:00:00.000Z,Age,Over 65 Years,Total,2417555
2023-12-24T00:00:00.000Z,Sex,Female,Unknown Clock Start,2590
2023-12-24T00:00:00.000Z,Sex,Female,01 To 18 Weeks,2224940
2023-12-24T00:00:00.000Z,Sex,Female,18 To 52 Weeks,1527000
2023-12-24T00:00:00.000Z,Sex,Female,Over 52 Weeks,182695
2023-12-24T00:00:00.000Z,Sex,Female,Total,3937220
2023-12-24T00:00:00.000Z,Sex,Male,Unknown Clock Start,1955
2023-12-24T00:00:00.000Z,Sex,Male,01 To 18 Weeks,1729255
2023-12-24T00:00:00.000Z,Sex,Male,18 To 52 Weeks,1149485
2023-12-24T00:00:00.000Z,Sex,Male,Over 52 Weeks,137470
2023-12-24T00:00:00.000Z,Sex,Male,Total,3018160
2023-12-31T00:00:00.000Z,Age,0-18 Years,Unknown Clock Start,1020
2023-12-31T00:00:00.000Z,Age,0-18 Years,01 To 18 Weeks,465390
2023-12-31T00:00:00.000Z,Age,0-18 Years,18 To 52 Weeks,358025
2023-12-31T00:00:00.000Z,Age,0-18 Years,Over 52 Weeks,41530
2023-12-31T00:00:00.000Z,Age,0-18 Years,Total,865965
2023-12-31T00:00:00.000Z,Age,19-64 Years,Unknown Clock Start,1910
2023-12-31T00:00:00.000Z,Age,19-64 Years,01 To 18 Weeks,2220080
2023-12-31T00:00:00.000Z,Age,19-64 Years,18 To 52 Weeks,1665250
2023-12-31T00:00:00.000Z,Age,19-64 Years,Over 52 Weeks,202760
2023-12-31T00:00:00.000Z,Age,19-64 Years,Total,4090000
2023-12-31T00:00:00.000Z,Age,Over 65 Years,Unknown Clock Start,1065
2023-12-31T00:00:00.000Z,Age,Over 65 Years,01 To 18 Weeks,1423850
2023-12-31T00:00:00.000Z,Age,Over 65 Years,18 To 52 Weeks,917265
2023-12-31T00:00:00.000Z,Age,Over 65 Years,Over 52 Weeks,98110
2023-12-31T00:00:00.000Z,Age,Over 65 Years,Total,2440290
2023-12-31T00:00:00.000Z,Sex,Female,Unknown Clock Start,2265
2023-12-31T00:00:00.000Z,Sex,Female,01 To 18 Weeks,2202125
2023-12-31T00:00:00.000Z,Sex,Female,18 To 52 Weeks,1586460
2023-12-31T00:00:00.000Z,Sex,Female,Over 52 Weeks,183340
2023-12-31T00:00:00.000Z,Sex,Female,Total,3974190
2023-12-31T00:00:00.000Z,Sex,Male,Unknown Clock Start,1725
2023-12-31T00:00:00.000Z,Sex,Male,01 To 18 Weeks,1714395
2023-12-31T00:00:00.000Z,Sex,Male,18 To 52 Weeks,1194380
2023-12-31T00:00:00.000Z,Sex,Male,Over 52 Weeks,138330
2023-12-31T00:00:00.000Z,Sex,Male,Total,3048830
2024-01-07T00:00:00.000Z,Age,0-18 Years,Unknown Clock Start,990
2024-01-07T00:00:00.000Z,Age,0-18 Years,01 To 18 Weeks,467230
2024-01-07T00:00:00.000Z,Age,0-18 Years,18 To 52 Weeks,359095
2024-01-07T00:00:00.000Z,Age,0-18 Years,Over 52 Weeks,42200
2024-01-07T00:00:00.000Z,Age,0-18 Years,Total,869515
2024-01-07T00:00:00.000Z,Age,19-64 Years,Unknown Clock Start,2340
2024-01-07T00:00:00.000Z,Age,19-64 Years,01 To 18 Weeks,2196605
2024-01-07T00:00:00.000Z,Age,19-64 Years,18 To 52 Weeks,1667285
2024-01-07T00:00:00.000Z,Age,19-64 Years,Over 52 Weeks,202915
2024-01-07T00:00:00.000Z,Age,19-64 Years,Total,4069150
2024-01-07T00:00:00.000Z,Age,Over 65 Years,Unknown Clock Start,1295
2024-01-07T00:00:00.000Z,Age,Over 65 Years,01 To 18 Weeks,1409790
2024-01-07T00:00:00.000Z,Age,Over 65 Years,18 To 52 Weeks,921405
2024-01-07T00:00:00.000Z,Age,Over 65 Years,Over 52 Weeks,98200
2024-01-07T00:00:00.000Z,Age,Over 65 Years,Total,2430690
2024-01-07T00:00:00.000Z,Sex,Female,Unknown Clock Start,2680
2024-01-07T00:00:00.000Z,Sex,Female,01 To 18 Weeks,2178300
2024-01-07T00:00:00.000Z,Sex,Female,18 To 52 Weeks,1589585
2024-01-07T00:00:00.000Z,Sex,Female,Over 52 Weeks,183040
2024-01-07T00:00:00.000Z,Sex,Female,Total,3953610
2024-01-07T00:00:00.000Z,Sex,Male,Unknown Clock Start,1940
2024-01-07T00:00:00.000Z,Sex,Male,01 To 18 Weeks,1698845
2024-01-07T00:00:00.000Z,Sex,Male,18 To 52 Weeks,1196515
2024-01-07T00:00:00.000Z,Sex,Male,Over 52 Weeks,138925
2024-01-07T00:00:00.000Z,Sex,Male,Total,3036230
2024-01-14T00:00:00.000Z,Age,0-18 Years,Unknown Clock Start,1065
2024-01-14T00:00:00.000Z,Age,0-18 Years,01 To 18 Weeks,458230
2024-01-14T00:00:00.000Z,Age,0-18 Years,18 To 52 Weeks,349285
2024-01-14T00:00:00.000Z,Age,0-18 Years,Over 52 Weeks,40935
2024-01-14T00:00:00.000Z,Age,0-18 Years,Total,849515
2024-01-14T00:00:00.000Z,Age,19-64 Years,Unknown Clock Start,2750
2024-01-14T00:00:00.000Z,Age,19-64 Years,01 To 18 Weeks,2140315
2024-01-14T00:00:00.000Z,Age,19-64 Years,18 To 52 Weeks,1618895
2024-01-14T00:00:00.000Z,Age,19-64 Years,Over 52 Weeks,193295
2024-01-14T00:00:00.000Z,Age,19-64 Years,Total,3955260
2024-01-14T00:00:00.000Z,Age,Over 65 Years,Unknown Clock Start,1615
2024-01-14T00:00:00.000Z,Age,Over 65 Years,01 To 18 Weeks,1371725
2024-01-14T00:00:00.000Z,Age,Over 65 Years,18 To 52 Weeks,899920
2024-01-14T00:00:00.000Z,Age,Over 65 Years,Over 52 Weeks,93990
2024-01-14T00:00:00.000Z,Age,Over 65 Years,Total,2367255
2024-01-14T00:00:00.000Z,Sex,Female,Unknown Clock Start,3075
2024-01-14T00:00:00.000Z,Sex,Female,01 To 18 Weeks,2137275
2024-01-14T00:00:00.000Z,Sex,Female,18 To 52 Weeks,1546995
2024-01-14T00:00:00.000Z,Sex,Female,Over 52 Weeks,174395
2024-01-14T00:00:00.000Z,Sex,Female,Total,3861740
2024-01-14T00:00:00.000Z,Sex,Male,Unknown Clock Start,2180
2024-01-14T00:00:00.000Z,Sex,Male,01 To 18 Weeks,1668965
2024-01-14T00:00:00.000Z,Sex,Male,18 To 52 Weeks,1165855
2024-01-14T00:00:00.000Z,Sex,Male,Over 52 Weeks,132625
2024-01-14T00:00:00.000Z,Sex,Male,Total,2969620
2024-01-21T00:00:00.000Z,Age,0-18 Years,Unknown Clock Start,1095
2024-01-21T00:00:00.000Z,Age,0-18 Years,01 To 18 Weeks,472225
2024-01-21T00:00:00.000Z,Age,0-18 Years,18 To 52 Weeks,354235
2024-01-21T00:00:00.000Z,Age,0-18 Years,Over 52 Weeks,41890
2024-01-21T00:00:00.000Z,Age,0-18 Years,Total,869450
2024-01-21T00:00:00.000Z,Age,19-64 Years,Unknown Clock Start,6395
2024-01-21T00:00:00.000Z,Age,19-64 Years,01 To 18 Weeks,2211010
2024-01-21T00:00:00.000Z,Age,19-64 Years,18 To 52 Weeks,1675445
2024-01-21T00:00:00.000Z,Age,19-64 Years,Over 52 Weeks,199460
2024-01-21T00:00:00.000Z,Age,19-64 Years,Total,4092310
2024-01-21T00:00:00.000Z,Age,Over 65 Years,Unknown Clock Start,2610
2024-01-21T00:00:00.000Z,Age,Over 65 Years,01 To 18 Weeks,1408145
2024-01-21T00:00:00.000Z,Age,Over 65 Years,18 To 52 Weeks,928305
2024-01-21T00:00:00.000Z,Age,Over 65 Years,Over 52 Weeks,96000
2024-01-21T00:00:00.000Z,Age,Over 65 Years,Total,2435065
2024-01-21T00:00:00.000Z,Sex,Female,Unknown Clock Start,5880
2024-01-21T00:00:00.000Z,Sex,Female,01 To 18 Weeks,2190155
2024-01-21T00:00:00.000Z,Sex,Female,18 To 52 Weeks,1596120
2024-01-21T00:00:00.000Z,Sex,Female,Over 52 Weeks,178935
2024-01-21T00:00:00.000Z,Sex,Female,Total,3971090
2024-01-21T00:00:00.000Z,Sex,Male,Unknown Clock Start,4190
2024-01-21T00:00:00.000Z,Sex,Male,01 To 18 Weeks,1712090
2024-01-21T00:00:00.000Z,Sex,Male,18 To 52 Weeks,1201350
2024-01-21T00:00:00.000Z,Sex,Male,Over 52 Weeks,136920
2024-01-21T00:00:00.000Z,Sex,Male,Total,3054550
2024-01-28T00:00:00.000Z,Age,0-18 Years,Unknown Clock Start,1075
2024-01-28T00:00:00.000Z,Age,0-18 Years,01 To 18 Weeks,473150
2024-01-28T00:00:00.000Z,Age,0-18 Years,18 To 52 Weeks,350155
2024-01-28T00:00:00.000Z,Age,0-18 Years,Over 52 Weeks,41785
2024-01-28T00:00:00.000Z,Age,0-18 Years,Total,866165
2024-01-28T00:00:00.000Z,Age,19-64 Years,Unknown Clock Start,2460
2024-01-28T00:00:00.000Z,Age,19-64 Years,01 To 18 Weeks,2215855
2024-01-28T00:00:00.000Z,Age,19-64 Years,18 To 52 Weeks,1669985
2024-01-28T00:00:00.000Z,Age,19-64 Years,Over 52 Weeks,196365
2024-01-28T00:00:00.000Z,Age,19-64 Years,Total,4084665
2024-01-28T00:00:00.000Z,Age,Over 65 Years,Unknown Clock Start,1455
2024-01-28T00:00:00.000Z,Age,Over 65 Years,01 To 18 Weeks,1406120
2024-01-28T00:00:00.000Z,Age,Over 65 Years,18 To 52 Weeks,924965
2024-01-28T00:00:00.000Z,Age,Over 65 Years,Over 52 Weeks,94290
2024-01-28T00:00:00.000Z,Age,Over 65 Years,Total,2426830
2024-01-28T00:00:00.000Z,Sex,Female,Unknown Clock Start,2850
2024-01-28T00:00:00.000Z,Sex,Female,01 To 18 Weeks,2193375
2024-01-28T00:00:00.000Z,Sex,Female,18 To 52 Weeks,1590075
2024-01-28T00:00:00.000Z,Sex,Female,Over 52 Weeks,175915
2024-01-28T00:00:00.000Z,Sex,Female,Total,3962210
2024-01-28T00:00:00.000Z,Sex,Male,Unknown Clock Start,2130
2024-01-28T00:00:00.000Z,Sex,Male,01 To 18 Weeks,1715835
2024-01-28T00:00:00.000Z,Sex,Male,18 To 52 Weeks,1195450
2024-01-28T00:00:00.000Z,Sex,Male,Over 52 Weeks,134865
2024-01-28T00:00:00.000Z,Sex,Male,Total,3048280
2024-02-04T00:00:00.000Z,Age,0-18 Years,Unknown Clock Start,1020
2024-02-04T00:00:00.000Z,Age,0-18 Years,01 To 18 Weeks,467125
2024-02-04T00:00:00.000Z,Age,0-18 Years,18 To 52 Weeks,343435
2024-02-04T00:00:00.000Z,Age,0-18 Years,Over 52 Weeks,44355
2024-02-04T00:00:00.000Z,Age,0-18 Years,Total,855935
2024-02-04T00:00:00.000Z,Age,19-64 Years,Unknown Clock Start,2820
